name,domain,address,type,id.jisc,id.ukprn,id.isni,id.ringgold,id.gokb,id.ncsu-olnd-uri,id.viaf,id.freebase-uri,id.lccn,id.dbpedia-uri,id.dnb-uri,id.juliet,id.doi,funder_group,membership_org
Bank of America,,,Publisher,,,,,2961,http://www.lib.ncsu.edu/ld/onld/00002072,140714609,http://rdf.freebase.com/ns/m/01yx7f,n80026791,http://dbpedia.org/resource/Bank_of_America,,,,,false
Bank of Canada,,,Publisher,,,0000000121515853,,2967,http://www.lib.ncsu.edu/ld/onld/00002074,144205742,http://rdf.freebase.com/ns/m/08_yv2,n82076152,http://dbpedia.org/resource/Bank_of_Canada,,,,,false
Bank of England,,,Publisher,,,0000000121541728,,2974,http://www.lib.ncsu.edu/ld/onld/00002073,127518706,http://rdf.freebase.com/ns/m/01fnc,n80020301,http://dbpedia.org/resource/Bank_of_England,,,,,false
Bärenreiter-Verlag,,,Publisher,,,,,2981,http://www.lib.ncsu.edu/ld/onld/00002065,133161705,http://rdf.freebase.com/ns/m/05f452r,n84065764,http://dbpedia.org/resource/Bärenreiter,,,,,false
Barnes & Noble,,,Publisher,,,0000000091349005,,2987,http://www.lib.ncsu.edu/ld/onld/00000638,261612138,http://rdf.freebase.com/ns/m/01b7dt,n80036726,http://dbpedia.org/resource/Barnes_&_Noble,,,,,false
Baseline,,,Publisher,,,0000000119410470,,2994,http://www.lib.ncsu.edu/ld/onld/00001438,169440311,http://rdf.freebase.com/ns/m/02qr4bq,n88151269,http://dbpedia.org/resource/Baseline_(magazine),,,,,false
Basic Books,,,Publisher,,,,,3001,http://www.lib.ncsu.edu/ld/onld/00002075,169368934,http://rdf.freebase.com/ns/m/04p6wn,n85821796,http://dbpedia.org/resource/Basic_Books,,,,,false
Battelle Memorial Institute,,,Publisher,,,0000000121936885,,3007,http://www.lib.ncsu.edu/ld/onld/00002076,158222183,http://rdf.freebase.com/ns/m/02m9dl,n79112263,http://dbpedia.org/resource/Battelle_Memorial_Institute,,,,,false
Adenine Press,,,Publisher,,,,,301,http://www.lib.ncsu.edu/ld/onld/00000705,,,,,,,,,false
Battelle Memorial Institute. Columbus Laboratories,,,Publisher,,,0000000122425139,,3014,http://www.lib.ncsu.edu/ld/onld/00002077,123750081,,n79075534,,,,,,false
Bausch & Lomb Optical Company,,,Publisher,,,,,3019,http://www.lib.ncsu.edu/ld/onld/00002078,264371654,http://rdf.freebase.com/ns/m/0hpvh,n82116974,http://dbpedia.org/resource/Bausch_&_Lomb,,,,,false
Bayer CropScience,,,Publisher,,,0000000106629625,,3025,http://www.lib.ncsu.edu/ld/onld/00000927,133971460,http://rdf.freebase.com/ns/m/02nnk49,no2003039105,http://dbpedia.org/resource/Bayer_Cropscience,,,,,false
Adis International,,,Publisher,,,,,303,http://www.lib.ncsu.edu/ld/onld/00000158,127180963,http://rdf.freebase.com/ns/m/0zf5sw3,,http://dbpedia.org/resource/Adis_International,,,,,false
Baywood Publishing Company,,,Publisher,,,,,3032,http://www.lib.ncsu.edu/ld/onld/00002079,157719902,,,,,,,,false
BBI International Publications,,,Publisher,,,,,3035,http://www.lib.ncsu.edu/ld/onld/00002080,264327065,,no2005096424,,,,,,false
Becker Associates,,,Publisher,,,0000000123346766,,3039,http://www.lib.ncsu.edu/ld/onld/00002081,173094567,,no2006113638,,,,,,false
Beech Tree Publishing,,,Publisher,,,,,3044,http://www.lib.ncsu.edu/ld/onld/00002082,,,,,,,,,false
Beesting Publishing,,,Publisher,,,,,3046,http://www.lib.ncsu.edu/ld/onld/00001303,,,,,,,,,false
Begell House,,,Publisher,,,,,3048,http://www.lib.ncsu.edu/ld/onld/00001304,,http://rdf.freebase.com/ns/m/0gg6g26,,,,,,,false
Behave Tech Publishing,,,Publisher,,,,,3051,http://www.lib.ncsu.edu/ld/onld/00000946,,,,,,,,,false
"Behavioral Publications, Inc.",,,Publisher,,,,,3053,http://www.lib.ncsu.edu/ld/onld/00002083,138452565,,n85353560,,,,,,false
Bellowing Ark Press,,,Publisher,,,,,3057,http://www.lib.ncsu.edu/ld/onld/00000947,124697677,,no2005094260,,,,,,false
World Trades Publishing Ltd,,,Publisher,,,,,305772,,,,,,,,,,false
Bellwether Publishing,,,Publisher,,,,,3061,http://www.lib.ncsu.edu/ld/onld/00002084,,,,,,,,,false
Belvoir Publications,,,Publisher,,,,,3063,http://www.lib.ncsu.edu/ld/onld/00002085,124435216,http://rdf.freebase.com/ns/m/05ypm5n,n88013785,,,,,,false
Bentham Science,,,Publisher,,,,,3068,http://www.lib.ncsu.edu/ld/onld/00001305,,http://rdf.freebase.com/ns/m/0ch24t9,,http://dbpedia.org/resource/Bentham_Science_Publishers,,,,,false
Bepress,,,Publisher,,,0000000093607741,,3072,http://www.lib.ncsu.edu/ld/onld/00000709,137542068,http://rdf.freebase.com/ns/m/02vp913,no2002043934,,,,,,false
Bergoglio Libri d'Epoca,,,Publisher,,,,,3078,http://www.lib.ncsu.edu/ld/onld/00000951,,,,,,,,,false
Administrative Office of the United States Courts,,,Publisher,,,0000000106633552,,308,http://www.lib.ncsu.edu/ld/onld/00000053,135358567,http://rdf.freebase.com/ns/m/09ncr5,n81014080,http://dbpedia.org/resource/Administrative_Office_of_the_United_States_Courts,,,,,false
Bernan Press,,,Publisher,,,0000000106900729,,3080,http://www.lib.ncsu.edu/ld/onld/00000785,134228861,,n96116147,,,,,,false
Berwyn Books,,,Publisher,,,,,3085,http://www.lib.ncsu.edu/ld/onld/00000952,,,,,,,,,false
Franz Steiner Verlag,,,Publisher,,,,,308545,,,,,,,,,,false
Vittorio Klostermann Verlag,,,Publisher,,,,,308563,,,,,,,,,,false
Felix Meiner Verlag,,,Publisher,,,,,308564,,,,,,,,,,false
Helmut Buske Verlag,,,Publisher,,,,,308595,,,,,,,,,,false
Mohr Siebeck Verlag,,,Publisher,,,,,308608,,,,,,,,,,false
Berliner Wissenschaftsverlag,,,Publisher,,,,,308609,,,,,,,,,,false
Between the Covers Rare Books,,,Publisher,,,,,3087,http://www.lib.ncsu.edu/ld/onld/00000953,144699455,,nr97036680,,,,,,false
Carl Hanser Verlag,,,Publisher,,,,,308738,,,,,,http://d-nb.info/gnd/2007034-2,,,,false
dfv-Mediengruppe,,,Publisher,,,,,308782,,,,,,,,,,false
Bucureşti : Fundaţia Theta,,,Publisher,,,,,308967,,,,,,,,,,false
Independent University of Moscow,,,Publisher,,,,,308969,,,,,,,,,,false
Brown University,,,Publisher,,,,,308970,,,,,,,,,,false
Ramanujan Mathematical Society,,,Publisher,,,,,308972,,,,,,,,,,false
Universities Art Association of Canada,,,Publisher,,,,,308973,,,,,,,,,,false
Academia Sinica,,,Publisher,,,,,308974,,,,,,,,,,false
University of New Brunswick,,,Publisher,,,,,308976,,,,,,,,,,false
Accademia Editoriale,,,Publisher,,,,,308978,,,,,,,,,,false
Groupe des Ecoles Nationales d'Economie et Statistique (GENES),,,Publisher,,,,,308979,,,,,,,,,,false
Spanish Association for Anglo-American Studies,,,Publisher,,,,,308980,,,,,,,,,,false
Africa Magna Verlag,,,Publisher,,,,,308981,,,,,,,,,,false
African Association of Political Science,,,Publisher,,,,,308982,,,,,,,,,,false
Boston University,,,Publisher,,,,,308983,,,,,,,,,,false
Agricultural History Society,,,Publisher,,,,,308984,,,,,,,,,,false
Elmira College,,,Publisher,,,,,308986,,,,,,,,,,false
All Ireland Review,,,Publisher,,,,,308987,,,,,,,,,,false
American Academy for Jewish Research,,,Publisher,,,,,308988,,,,,,,,,,false
American Association for State & Local History,,,Publisher,,,,,308989,,,,,,,,,,false
American Association of Teachers of Italian,,,Publisher,,,,,308990,,,,,,,,,,false
American Association of Teachers of Japanese,,,Publisher,,,,,308991,,,,,,,,,,false
American Association of Teachers of Slavic & East European Languages,,,Publisher,,,,,308992,,,,,,,,,,false
Brookings Institution Press,,,Publisher,,,,,308993,,,,,,,,,,false
Architectural Association Inc.,,,Publisher,,,,,308994,,,,,,,,,,false
Council for Higher Education of Israel,,,Publisher,,,,,308995,,,,,,,,,,false
Waxmann Verlag GmbH,,,Publisher,,,,,308996,,,,,,,,,,false
Yad Izhak Ben-Zvi,,,Publisher,,,,,308997,,,,,,,,,,false
World Union of Jewish Studies,,,Publisher,,,,,308999,,,,,,,,,,false
World Affairs Institute,,,Publisher,,,,,309000,,,,,,,,,,false
Wordwell Ltd.,,,Publisher,,,,,309001,,,,,,,,,,false
Woodrow Wilson International Center for Scholars,,,Publisher,,,,,309002,,,,,,,,,,false
The Academy of Accounting Historians,,,Publisher,,,,,309003,,,,,,,,,,false
American Council on Consumer Interests,,,Publisher,,,,,309004,,,,,,,,,,false
University of Zagreb,,,Publisher,,,,,309005,,,,,,,,,,false
Fundacion Instituto Botanico de Venezuela,,,Publisher,,,,,309006,,,,,,,,,,false
Centro de Estudios Economicos y Sociales,,,Publisher,,,,,309007,,,,,,,,,,false
Gunter Narr Verlag,,,Publisher,,,,,309008,,,,,,,,,,false
Harvard University,,,Publisher,,,,,309009,,,,,,,,,,false
Les Presses de l'Universite de Montreal,,,Publisher,,,,,309010,,,,,,,,,,false
Editions La Decouverte,,,Publisher,,,,,309011,,,,,,,,,,false
University of Florence,,,Publisher,,,,,309012,,,,,,,,,,false
Universit Cattolica del Sacro Cuore,,,Publisher,,,,,309013,,,,,,,,,,false
American Choral Directors Association,,,Publisher,,,,,309014,,,,,,,,,,false
American Humor Studies Association,,,Publisher,,,,,309016,,,,,,,,,,false
American Institute of Musicology,,,Publisher,,,,,309017,,,,,,,,,,false
American Jewish Committee,,,Publisher,,,,,309018,,,,,,,,,,false
"World Poetry, Inc.",,,Publisher,,,,,309019,,,,,,,,,,false
Lockwood Press,,,Publisher,,,,,309020,,,,,,,,,,false
American Society for Jewish Music,,,Publisher,,,,,309021,,,,,,,,,,false
American Society of Ichthyologists & Herpetologists,,,Publisher,,,,,309022,,,,,,,,,,false
American Society of Irish Medieval Studies,,,Publisher,,,,,309023,,,,,,,,,,false
American Water Works Association,,,Publisher,,,,,309024,,,,,,,,,,false
Cumann le Bealoideas Eireann,,,Publisher,,,,,309025,,,,,,,,,,false
Editions Saint-Paul Fribourg,,,Publisher,,,,,309026,,,,,,,,,,false
Appalachian State University,,,Publisher,,,,,309027,,,,,,,,,,false
Arab Studies Institute,,,Publisher,,,,,309028,,,,,,,,,,false
Archaeological Institute of America (Boston),,,Publisher,,,,,309029,,,,,,,,,,false
Archaeopress,,,Publisher,,,,,309030,,,,,,,,,,false
Architectural Association of Ireland,,,Publisher,,,,,309031,,,,,,,,,,false
Universitaet Wien,,,Publisher,,,,,309032,,,,,,,,,,false
Arctic Institute of North America,,,Publisher,,,,,309033,,,,,,,,,,false
Ariel University Center,,,Publisher,,,,,309034,,,,,,,,,,false
"Left Coast Press, Inc.",,,Publisher,,,,,309035,,,,,,,,,,false
Arizona Historical Society,,,Publisher,,,,,309036,,,,,,,,,,false
Arizona-Nevada Academy of Science,,,Publisher,,,,,309037,,,,,,,,,,false
"Ars Brevis Foundation, Inc.",,,Publisher,,,,,309038,,,,,,,,,,false
Art in Print Review,,,Publisher,,,,,309039,,,,,,,,,,false
Women's Health & Action Research Centre,,,Publisher,,,,,309044,,,,,,,,,,false
Wisconsin Historical Society,,,Publisher,,,,,309045,,,,,,,,,,false
Wilson Ornithological Society,,,Publisher,,,,,309046,,,,,,,,,,false
Wilhelm Fink Verlag,,,Publisher,,,,,309047,,,,,,,,,,false
Western States Folklore Society,,,Publisher,,,,,309048,,,,,,,,,,false
Western Risk & Insurance Association,,,Publisher,,,,,309049,,,,,,,,,,false
Western Agricultural Economics Association,,,Publisher,,,,,309050,,,,,,,,,,false
Wayne State University Press,,,Publisher,,,,,309051,,,,,,,,,,false
Waterbird Society,,,Publisher,,,,,309052,,,,,,,,,,false
Virginia Law Review Association,,,Publisher,,,,,309054,,,,,,,,,,false
Virginia Historical Society,,,Publisher,,,,,309055,,,,,,,,,,false
Viella Libreria Editrice,,,Publisher,,,,,309056,,,,,,,,,,false
Victorian Studies Association of Western Canada,,,Publisher,,,,,309057,,,,,,,,,,false
Deccan College Research Insititute,,,Publisher,,,,,309058,,,,,,,,,,false
Verlag Eugen Ulmer GmbH,,,Publisher,,,,,309059,,,,,,,,,,false
Verlag und Datenbank fuer Geisteswissenschaften,,,Publisher,,,,,309060,,,,,,,,,,false
Vereinigung der Freunde Antiker Kunst,,,Publisher,,,,,309061,,,,,,,,,,false
U.S. Department of Housing & Urban Development,,,Publisher,,,,,309062,,,,,,,,,,false
University of Western Cape,,,Publisher,,,,,309063,,,,,,,,,,false
University of Tulsa,,,Publisher,,,,,309064,,,,,,,,,,false
Universidad del Pais Vasco,,,Publisher,,,,,309065,,,,,,,,,,false
University of St. Thomas,,,Publisher,,,,,309066,,,,,,,,,,false
University of Southern Mississippi,,,Publisher,,,,,309067,,,,,,,,,,false
San Carlos Publications,,,Publisher,,,,,309068,,,,,,,,,,false
University of Oklahoma,,,Publisher,,,,,309069,,,,,,,,,,false
University of Northern Iowa,,,Publisher,,,,,309070,,,,,,,,,,false
University of Northern Colorado,,,Publisher,,,,,309071,,,,,,,,,,false
University of Nebraska,,,Publisher,,,,,309072,,,,,,,,,,false
University of Khartoum,,,Publisher,,,,,309073,,,,,,,,,,false
University of Haifa,,,Publisher,,,,,309074,,,,,,,,,,false
Universitaetsverlag Winter GmbH,,,Publisher,,,,,309075,,,,,,,,,,false
Universidad de Tarapaca,,,Publisher,,,,,309076,,,,,,,,,,false
Universidad de Costa Rica,,,Publisher,,,,,309077,,,,,,,,,,false
Universidad de Chile,,,Publisher,,,,,309078,,,,,,,,,,false
Unione delle Comunita Ebraiche Italiane,,,Publisher,,,,,309079,,,,,,,,,,false
Ulster Archaeological Society,,,Publisher,,,,,309080,,,,,,,,,,false
Uí Cinsealaigh Historical Society,,,Publisher,,,,,309081,,,,,,,,,,false
Tsehai Publishers,,,Publisher,,,,,309082,,,,,,,,,,false
Triskel Arts Centre,,,Publisher,,,,,309083,,,,,,,,,,false
Trinity College Dublin,,,Publisher,,,,,309084,,,,,,,,,,false
Trama Editorial,,,Publisher,,,,,309085,,,,,,,,,,false
Vergilian Society,,,Publisher,,,,,309086,,,,,,,,,,false
Walpole Society,,,Publisher,,,,,309087,,,,,,,,,,false
Walters Art Museum,,,Publisher,,,,,309088,,,,,,,,,,false
Warburg Institute,,,Publisher,,,,,309089,,,,,,,,,,false
Threepenny Review,,,Publisher,,,,,309090,,,,,,,,,,false
Torrey Botanical Society,,,Publisher,,,,,309091,,,,,,,,,,false
The Twentieth Century Society,,,Publisher,,,,,309092,,,,,,,,,,false
"The Thoreau Society, Inc",,,Publisher,,,,,309093,,,,,,,,,,false
Society of Biblical Literature,,,Publisher,,,,,309094,,,,,,,,,,false
The Society for the Promotion of Hellenic Studies,,,Publisher,,,,,309095,,,,,,,,,,false
Museum Rietberg Zurich,,,Publisher,,,,,309096,,,,,,,,,,false
Centro de Estudios y Cooperacion para America Latina,,,Publisher,,,,,309097,,,,,,,,,,false
Marcial Pons Librero,,,Publisher,,,,,309098,,,,,,,,,,false
Association d'Economie Financiere,,,Publisher,,,,,309099,,,,,,,,,,false
Beuth Verlag GmbH,,,Publisher,,,,,3091,http://www.lib.ncsu.edu/ld/onld/00001439,141624617,,,,,,,,false
Association for Library & Information Science Education,,,Publisher,,,,,309100,,,,,,,,,,false
Association for Middle Level Education (AMLE),,,Publisher,,,,,309101,,,,,,,,,,false
Association for Preservation Technology International,,,Publisher,,,,,309102,,,,,,,,,,false
"Association for Slavic, East European, & Eurasian Studies",,,Publisher,,,,,309103,,,,,,,,,,false
Association for the Study of African American Life & History,,,Publisher,,,,,309104,,,,,,,,,,false
Editions EMS,,,Publisher,,,,,309105,,,,,,,,,,false
"Inuksiutiit Katimajiit Association, Inc.",,,Publisher,,,,,309106,,,,,,,,,,false
Association of American Law Schools,,,Publisher,,,,,309107,,,,,,,,,,false
Association of Banks in Israel,,,Publisher,,,,,309108,,,,,,,,,,false
Association of Official Seed Analysts / Society of Commercial Seed Technologists,,,Publisher,,,,,309109,,,,,,,,,,false
Association of Schools of Public Health,,,Publisher,,,,,309110,,,,,,,,,,false
Presses de Sciences Po,,,Publisher,,,,,309111,,,,,,,,,,false
Georg Editeur,,,Publisher,,,,,309112,,,,,,,,,,false
Ateneo de Manila University,,,Publisher,,,,,309113,,,,,,,,,,false
Canadian Committee on Labour History,,,Publisher,,,,,309114,,,,,,,,,,false
Auckland Museum,,,Publisher,,,,,309115,,,,,,,,,,false
Australasian Society for Historical Archaeology,,,Publisher,,,,,309116,,,,,,,,,,false
Australia & New Zealand American Studies Association,,,Publisher,,,,,309117,,,,,,,,,,false
Victoria University of Wellington,,,Publisher,,,,,309118,,,,,,,,,,false
Australian & New Zealand Society of the History of Medicine,,,Publisher,,,,,309119,,,,,,,,,,false
Australian Archaeological Association,,,Publisher,,,,,309120,,,,,,,,,,false
Australian Association for Maritime History,,,Publisher,,,,,309121,,,,,,,,,,false
Australian Institute of Policy & Science,,,Publisher,,,,,309122,,,,,,,,,,false
Australian Society for the Study of Labour History,,,Publisher,,,,,309123,,,,,,,,,,false
Bangladesh Unnayan Gobeshona Protishthan,,,Publisher,,,,,309124,,,,,,,,,,false
Bar Ilan University Press,,,Publisher,,,,,309125,,,,,,,,,,false
Belfast Monthly Magazine,,,Publisher,,,,,309126,,,,,,,,,,false
Grand Street Publications,,,Publisher,,,,,309127,,,,,,,,,,false
Berghahn Books Inc.,,,Publisher,,,,,309128,,,,,,,,,,false
Beta Beta Beta Biological Honor Society,,,Publisher,,,,,309129,,,,,,,,,,false
Bhandarkar Oriental Research Institute,,,Publisher,,,,,309130,,,,,,,,,,false
Bialik Institute,,,Publisher,,,,,309131,,,,,,,,,,false
Bilingual Review Press,,,Publisher,,,,,309132,,,,,,,,,,false
Government of South Australia,,,Publisher,,,,,309133,,,,,,,,,,false
Central Michigan University,,,Publisher,,,,,309134,,,,,,,,,,false
Medieval Institute Press,,,Publisher,,,,,309135,,,,,,,,,,false
Jeremy Addis,,,Publisher,,,,,309136,,,,,,,,,,false
Botanischer Garten und Botanisches Museum Berlin-Dahlem,,,Publisher,,,,,309137,,,,,,,,,,false
Botswana Society,,,Publisher,,,,,309138,,,,,,,,,,false
Baerenreiter Verlag,,,Publisher,,,,,309139,,,,,,,,,,false
British Agricultural History Society,,,Publisher,,,,,309140,,,,,,,,,,false
British Cactus & Succulent Society,,,Publisher,,,,,309141,,,,,,,,,,false
British Ecological Society,,,Publisher,,,,,309142,,,,,,,,,,false
British Institute of Persian Studies,,,Publisher,,,,,309143,,,,,,,,,,false
"Carol Altman Bromberg, Ed. & Pub.",,,Publisher,,,,,309144,,,,,,,,,,false
Bund-Verlag GmbH,,,Publisher,,,,,309145,,,,,,,,,,false
Butler University,,,Publisher,,,,,309146,,,,,,,,,,false
Caddo Gap Press,,,Publisher,,,,,309147,,,,,,,,,,false
California Botanical Society,,,Publisher,,,,,309148,,,,,,,,,,false
Cambridge Bibliographical Society,,,Publisher,,,,,309149,,,,,,,,,,false
Cambridge Center for Behavioral Studies,,,Publisher,,,,,309150,,,,,,,,,,false
Canadian Archaeological Association,,,Publisher,,,,,309151,,,,,,,,,,false
Canadian Association of Schools of Social Work,,,Publisher,,,,,309152,,,,,,,,,,false
Concordia University,,,Publisher,,,,,309153,,,,,,,,,,false
Institut des Civilisations Comparees de Montreal,,,Publisher,,,,,309154,,,,,,,,,,false
Menno Simons College,,,Publisher,,,,,309155,,,,,,,,,,false
Canadian Public Health Association,,,Publisher,,,,,309156,,,,,,,,,,false
Canadian Society for the Study of Education,,,Publisher,,,,,309157,,,,,,,,,,false
University of the West Indies,,,Publisher,,,,,309158,,,,,,,,,,false
Casa Editrice Leo S. Olschki,,,Publisher,,,,,309159,,,,,,,,,,false
Maynooth University,,,Publisher,,,,,309160,,,,,,,,,,false
Fundacio C I D O B,,,Publisher,,,,,309161,,,,,,,,,,false
International Library of African Music,,,Publisher,,,,,309162,,,,,,,,,,false
Istituto Italiano per l'Africa e l'Oriente,,,Publisher,,,,,309163,,,,,,,,,,false
G I G A Institute of African Affairs,,,Publisher,,,,,309164,,,,,,,,,,false
African American Review,,,Publisher,,,,,309165,,,,,,,,,,false
Sejong University,,,Publisher,,,,,309172,,,,,,,,,,false
Lifshitz College of Education,,,Publisher,,,,,309173,,,,,,,,,,false
The Nixon Center,,,Publisher,,,,,309174,,,,,,,,,,false
Centers for Disease Control & Prevention (CDC),,,Publisher,,,,,309175,,,,,,,,,,false
"Central States Archaeological Societies, Inc.",,,Publisher,,,,,309176,,,,,,,,,,false
